"","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade","height.in"
"812",764,"Thailand","18","6","0",160.1,"1860",63.0314960629921
"813",764,"Thailand","18","7","0",161.5,"1870",63.5826771653543
"814",764,"Thailand","18","8","0",162.3,"1880",63.8976377952756
"815",764,"Thailand","18","9","0",161,"1890",63.3858267716535
"816",764,"Thailand","19","0","0",162.1,"1900",63.8188976377953
"817",764,"Thailand","19","1","0",161.5,"1910",63.5826771653543
"818",764,"Thailand","19","2","0",161.33,"1920",63.5157480314961
"819",764,"Thailand","19","3","0",161.2,"1930",63.4645669291339
"820",704,"Viet Nam","18","3","0",157.9,"1830",62.1653543307087
"821",704,"Viet Nam","18","4","0",157.5,"1840",62.007874015748
"822",704,"Viet Nam","18","5","0",158.4,"1850",62.3622047244095
"823",704,"Viet Nam","18","6","0",158.3,"1860",62.3228346456693
"824",704,"Viet Nam","18","7","0",158.3,"1870",62.3228346456693
"825",704,"Viet Nam","18","8","0",157.7,"1880",62.0866141732283
"826",704,"Viet Nam","18","9","0",158.5,"1890",62.4015748031496
"827",704,"Viet Nam","19","0","0",161.2,"1900",63.4645669291339
"828",704,"Viet Nam","19","1","0",158,"1910",62.2047244094488
"829",704,"Viet Nam","19","2","0",157.5,"1920",62.007874015748
"830",704,"Viet Nam","19","3","0",158.4,"1930",62.3622047244095
"831",704,"Viet Nam","19","8","0",160,"1980",62.992125984252
"832",51,"Armenia","18","5","0",169.324,"1850",66.6629921259843
"833",51,"Armenia","18","6","0",167.62,"1860",65.992125984252
"834",51,"Armenia","18","9","0",166.2,"1890",65.4330708661417
"835",51,"Armenia","19","0","0",163.58,"1900",64.4015748031496
"836",51,"Armenia","19","1","0",163.75,"1910",64.4685039370079
"837",51,"Armenia","19","4","0",167.99,"1940",66.1377952755905
"838",51,"Armenia","19","6","0",170.601,"1960",67.1657480314961
"839",51,"Armenia","19","7","0",171.749,"1970",67.6177165354331
"840",51,"Armenia","19","8","0",171.653,"1980",67.5799212598425
"841",31,"Azerbaijan","18","5","0",170.185,"1850",67.001968503937
"842",31,"Azerbaijan","18","6","0",170.816,"1860",67.2503937007874
"843",31,"Azerbaijan","19","5","0",171.216,"1950",67.407874015748
"844",31,"Azerbaijan","19","6","0",171.734,"1960",67.6118110236221
"845",31,"Azerbaijan","19","7","0",172.039,"1970",67.7318897637795
"846",31,"Azerbaijan","19","8","0",172.153,"1980",67.7767716535433
"847",48,"Bahrain","19","3","0",160.7,"1930",63.2677165354331
"848",48,"Bahrain","19","4","0",163.8,"1940",64.488188976378
"849",48,"Bahrain","19","5","0",164,"1950",64.5669291338583
"850",196,"Cyprus","18","6","0",168.783,"1860",66.45
"851",196,"Cyprus","18","7","0",169.778,"1870",66.8417322834646
"852",196,"Cyprus","18","8","0",169.086,"1880",66.5692913385827
"853",196,"Cyprus","18","9","0",168.334,"1890",66.2732283464567
"854",268,"Georgia","18","4","0",165.5,"1840",65.1574803149606
"855",268,"Georgia","18","6","0",163,"1860",64.1732283464567
"856",268,"Georgia","18","9","0",164.26,"1890",64.6692913385827
"857",368,"Iraq","18","8","0",168.37,"1880",66.2874015748032
"858",368,"Iraq","18","9","0",166.617,"1890",65.5972440944882
"859",368,"Iraq","19","0","0",168.56,"1900",66.3622047244095
"860",368,"Iraq","19","1","0",166.15,"1910",65.4133858267717
"861",376,"Israel","18","5","0",169.06,"1850",66.5590551181102
"862",376,"Israel","18","6","0",168.85,"1860",66.4763779527559
"863",376,"Israel","19","3","0",167.5,"1930",65.9448818897638
"864",376,"Israel","19","4","0",165.746,"1940",65.2543307086614
"865",400,"Jordan","19","4","0",166.053,"1940",65.3751968503937
"866",400,"Jordan","19","5","0",169.97,"1950",66.9173228346457
"867",400,"Jordan","19","6","0",170.317,"1960",67.053937007874
"868",400,"Jordan","19","7","0",170.53,"1970",67.1377952755905
"869",400,"Jordan","19","8","0",170.29,"1980",67.0433070866142
"870",422,"Lebanon","18","5","0",166.45,"1850",65.5314960629921
"871",422,"Lebanon","18","6","0",167.16,"1860",65.8110236220472
"872",422,"Lebanon","18","9","0",166.39,"1890",65.507874015748
"873",422,"Lebanon","19","0","0",167.28,"1900",65.8582677165354
"874",422,"Lebanon","19","4","0",169.352,"1940",66.6740157480315
"875",275,"Occupied Palestinian Territory","19","5","0",171,"1950",67.3228346456693
"876",275,"Occupied Palestinian Territory","19","6","0",172,"1960",67.7165354330709
"877",275,"Occupied Palestinian Territory","19","7","0",172.5,"1970",67.9133858267717
"878",682,"Saudi Arabia","19","4","0",169.2,"1940",66.6141732283464
"879",682,"Saudi Arabia","19","5","0",170.3,"1950",67.0472440944882
"880",682,"Saudi Arabia","19","6","0",170.8,"1960",67.244094488189
"881",682,"Saudi Arabia","19","7","0",172.3,"1970",67.8346456692913
"882",760,"Syrian Arab Republic","18","5","0",166.34,"1850",65.488188976378
"883",760,"Syrian Arab Republic","18","6","0",167.98,"1860",66.1338582677165
"884",760,"Syrian Arab Republic","18","8","0",162.2,"1880",63.8582677165354
"885",760,"Syrian Arab Republic","18","9","0",166.876,"1890",65.6992125984252
"886",760,"Syrian Arab Republic","19","0","0",167.274,"1900",65.855905511811
"887",792,"Turkey","18","5","0",168.66,"1850",66.4015748031496
"888",792,"Turkey","18","6","0",169.06,"1860",66.5590551181102
"889",792,"Turkey","18","7","0",170.08,"1870",66.9606299212599
"890",792,"Turkey","18","8","0",167.414,"1880",65.9110236220472
"891",792,"Turkey","18","9","0",168.41,"1890",66.3031496062992
"892",792,"Turkey","19","0","0",168.417,"1900",66.305905511811
"893",792,"Turkey","19","1","0",167.95,"1910",66.1220472440945
"894",792,"Turkey","19","2","0",169.3,"1920",66.6535433070866
"895",792,"Turkey","19","3","0",169.29,"1930",66.6496062992126
"896",792,"Turkey","19","4","0",167.2,"1940",65.8267716535433
"897",792,"Turkey","19","5","0",166.6,"1950",65.5905511811024
"898",792,"Turkey","19","6","0",167.4,"1960",65.9055118110236
"899",792,"Turkey","19","7","0",168.6,"1970",66.3779527559055
"900",784,"United Arab Emirates","19","8","0",169.05,"1980",66.5551181102362
"901",886,"Yemen (until 1990)","18","5","0",162.26,"1850",63.8818897637795
"902",886,"Yemen (until 1990)","18","6","0",161.12,"1860",63.4330708661417
"903",886,"Yemen (until 1990)","18","8","0",160.77,"1880",63.2952755905512
"904",886,"Yemen (until 1990)","18","9","0",162.72,"1890",64.0629921259843
"905",886,"Yemen (until 1990)","19","0","0",161.99,"1900",63.7755905511811
"906",886,"Yemen (until 1990)","19","8","0",167.6,"1980",65.9842519685039
"907",887,"Yemen","18","5","0",162.26,"1850",63.8818897637795
"908",887,"Yemen","18","6","0",161.12,"1860",63.4330708661417
"909",887,"Yemen","18","8","0",160.77,"1880",63.2952755905512
"910",887,"Yemen","18","9","0",162.72,"1890",64.0629921259843
"911",887,"Yemen","19","0","0",161.99,"1900",63.7755905511811
"912",887,"Yemen","19","8","0",167.6,"1980",65.9842519685039
"913",398,"Kazakhstan","18","4","0",165.3,"1840",65.0787401574803
"914",398,"Kazakhstan","18","5","0",164.6,"1850",64.8031496062992
"915",398,"Kazakhstan","18","7","0",163.4,"1870",64.3307086614173
"916",398,"Kazakhstan","18","9","0",164.8,"1890",64.8818897637795
"917",398,"Kazakhstan","19","0","0",165,"1900",64.9606299212598
"918",398,"Kazakhstan","19","1","0",163.4,"1910",64.3307086614173
"919",398,"Kazakhstan","19","2","0",166,"1920",65.3543307086614
"920",398,"Kazakhstan","19","3","0",164.4,"1930",64.7244094488189
"921",398,"Kazakhstan","19","5","0",170.3,"1950",67.0472440944882
"922",398,"Kazakhstan","19","6","0",171.4,"1960",67.4803149606299
"923",398,"Kazakhstan","19","7","0",171.3,"1970",67.4409448818898
"924",417,"Kyrgyzstan","18","8","0",165.26,"1880",65.0629921259843
"925",417,"Kyrgyzstan","18","9","0",164.03,"1890",64.5787401574803
"926",417,"Kyrgyzstan","19","0","0",165.1,"1900",65
"927",417,"Kyrgyzstan","19","1","0",165.1,"1910",65
"928",417,"Kyrgyzstan","19","2","0",166.2,"1920",65.4330708661417
"929",417,"Kyrgyzstan","19","3","0",164.5,"1930",64.7637795275591
"930",417,"Kyrgyzstan","19","5","0",169.8,"1950",66.8503937007874
"931",417,"Kyrgyzstan","19","6","0",169.8,"1960",66.8503937007874
"932",417,"Kyrgyzstan","19","7","0",170.6,"1970",67.1653543307087
"933",762,"Tajikistan","18","6","0",165,"1860",64.9606299212598
"934",762,"Tajikistan","18","7","0",164.8,"1870",64.8818897637795
"935",762,"Tajikistan","18","8","0",166.6,"1880",65.5905511811024
"936",762,"Tajikistan","18","9","0",165.8,"1890",65.2755905511811
"937",762,"Tajikistan","19","0","0",165.1,"1900",65
"938",762,"Tajikistan","19","1","0",165.1,"1910",65
"939",795,"Turkmenistan","18","9","0",168.9,"1890",66.496062992126
"940",795,"Turkmenistan","19","1","0",167.93,"1910",66.1141732283465
"941",795,"Turkmenistan","19","2","0",167.5,"1920",65.9448818897638
"942",860,"Uzbekistan","18","9","0",165.2,"1890",65.0393700787401
"943",860,"Uzbekistan","19","0","0",165.5,"1900",65.1574803149606
"944",860,"Uzbekistan","19","1","0",166,"1910",65.3543307086614
"945",860,"Uzbekistan","19","2","0",165.047,"1920",64.9791338582677
"946",860,"Uzbekistan","19","4","0",170.323,"1940",67.0562992125984
"947",860,"Uzbekistan","19","5","0",171.5,"1950",67.5196850393701
"948",860,"Uzbekistan","19","6","0",171.2,"1960",67.4015748031496
"949",860,"Uzbekistan","19","7","0",172,"1970",67.7165354330709
"950",12,"Algeria","19","1","0",168.8,"1910",66.4566929133858
"951",12,"Algeria","19","2","0",166.241,"1920",65.4492125984252
"952",12,"Algeria","19","3","0",169,"1930",66.5354330708661
"953",818,"Egypt","18","5","0",166.35,"1850",65.492125984252
"954",818,"Egypt","18","6","0",167.69,"1860",66.0196850393701
"955",818,"Egypt","18","7","0",166.88,"1870",65.7007874015748
"956",818,"Egypt","18","8","0",162.99,"1880",64.1692913385827
"957",818,"Egypt","19","0","0",166.2,"1900",65.4330708661417
"958",818,"Egypt","19","1","0",166.21,"1910",65.4370078740157
"959",818,"Egypt","19","2","0",165.11,"1920",65.003937007874
"960",818,"Egypt","19","4","0",167.504,"1940",65.9464566929134
"961",818,"Egypt","19","5","0",170.09,"1950",66.9645669291339
"962",818,"Egypt","19","6","0",170.632,"1960",67.1779527559055
"963",818,"Egypt","19","7","0",171.248,"1970",67.4204724409449
"964",818,"Egypt","19","8","0",171.283,"1980",67.4342519685039
"965",434,"Libya","18","9","0",166.5,"1890",65.5511811023622
"966",434,"Libya","19","2","0",165.11,"1920",65.003937007874
"967",504,"Morocco","18","8","0",168.6,"1880",66.3779527559055
"968",504,"Morocco","19","4","0",168.107,"1940",66.1838582677165
"969",504,"Morocco","19","5","0",169.012,"1950",66.540157480315
"970",504,"Morocco","19","6","0",169.913,"1960",66.8948818897638
"971",504,"Morocco","19","7","0",170.239,"1970",67.0232283464567
"972",504,"Morocco","19","8","0",170.29,"1980",67.0433070866142
"973",729,"Sudan (North)","18","7","0",167.99,"1870",66.1377952755905
"974",729,"Sudan (North)","18","8","0",169.865,"1880",66.8759842519685
"975",729,"Sudan (North)","18","9","0",169.836,"1890",66.8645669291339
"976",729,"Sudan (North)","19","0","0",167.854,"1900",66.0842519685039
"977",729,"Sudan (North)","19","1","0",169,"1910",66.5354330708661
"978",729,"Sudan (North)","19","2","0",170.985,"1920",67.3169291338583
"979",729,"Sudan (North)","19","3","0",167.9,"1930",66.1023622047244
"980",736,"Sudan (until 2011)","18","7","0",167.99,"1870",66.1377952755905
"981",736,"Sudan (until 2011)","18","8","0",169.865,"1880",66.8759842519685
"982",736,"Sudan (until 2011)","18","9","0",169.836,"1890",66.8645669291339
"983",736,"Sudan (until 2011)","19","0","0",167.854,"1900",66.0842519685039
"984",736,"Sudan (until 2011)","19","1","0",169,"1910",66.5354330708661
"985",736,"Sudan (until 2011)","19","2","0",170.985,"1920",67.3169291338583
"986",736,"Sudan (until 2011)","19","3","0",167.9,"1930",66.1023622047244
"987",788,"Tunisia","19","1","0",162.9,"1910",64.1338582677165
"988",788,"Tunisia","19","7","0",165.3,"1970",65.0787401574803
"989",204,"Benin","18","1","0",164.9,"1810",64.9212598425197
"990",204,"Benin","19","1","0",168.87,"1910",66.4842519685039
"991",204,"Benin","19","2","0",168.127,"1920",66.1917322834646
"992",204,"Benin","19","3","0",168.2,"1930",66.2204724409449
"993",204,"Benin","19","5","0",169.911,"1950",66.894094488189
"994",204,"Benin","19","6","0",170.688,"1960",67.2
"995",204,"Benin","19","7","0",170.286,"1970",67.0417322834646
"996",204,"Benin","19","8","0",169.163,"1980",66.5996062992126
"997",854,"Burkina Faso","18","1","0",166.29,"1810",65.4685039370079
"998",854,"Burkina Faso","18","2","0",165.36,"1820",65.1023622047244
"999",854,"Burkina Faso","18","3","0",166.72,"1830",65.6377952755905
"1000",854,"Burkina Faso","18","4","0",162.59,"1840",64.011811023622
"1001",854,"Burkina Faso","18","7","0",171.2,"1870",67.4015748031496
"1002",854,"Burkina Faso","18","8","0",171.463,"1880",67.5051181102362
"1003",854,"Burkina Faso","18","9","0",167.9,"1890",66.1023622047244
"1004",854,"Burkina Faso","19","0","0",171.174,"1900",67.3913385826772
"1005",854,"Burkina Faso","19","1","0",171.06,"1910",67.3464566929134
"1006",854,"Burkina Faso","19","2","0",172.4,"1920",67.8740157480315
"1007",854,"Burkina Faso","19","3","0",171,"1930",67.3228346456693
"1008",854,"Burkina Faso","19","4","0",172.451,"1940",67.894094488189
"1009",854,"Burkina Faso","19","5","0",172.226,"1950",67.8055118110236
"1010",854,"Burkina Faso","19","6","0",172.798,"1960",68.0307086614173
"1011",854,"Burkina Faso","19","7","0",172.844,"1970",68.0488188976378
"1012",854,"Burkina Faso","19","8","0",172.829,"1980",68.0429133858268
"1013",132,"Cape Verde","19","8","0",168.986,"1980",66.5299212598425
"1014",384,"Cote d'Ivoire","18","1","0",165.1,"1810",65
"1015",384,"Cote d'Ivoire","18","5","0",170.523,"1850",67.1350393700787
"1016",384,"Cote d'Ivoire","18","7","0",169.756,"1870",66.8330708661417
"1017",384,"Cote d'Ivoire","18","9","0",168.83,"1890",66.4685039370079
"1018",384,"Cote d'Ivoire","19","0","0",167.9,"1900",66.1023622047244
"1019",384,"Cote d'Ivoire","19","1","0",166.621,"1910",65.5988188976378
"1020",384,"Cote d'Ivoire","19","2","0",166.7,"1920",65.6299212598425
"1021",384,"Cote d'Ivoire","19","3","0",167.5,"1930",65.9448818897638
"1022",384,"Cote d'Ivoire","19","4","0",168.65,"1940",66.3976377952756
"1023",384,"Cote d'Ivoire","19","5","0",170,"1950",66.9291338582677
"1024",384,"Cote d'Ivoire","19","6","0",171.3,"1960",67.4409448818898
"1025",384,"Cote d'Ivoire","19","7","0",171.2,"1970",67.4015748031496
"1026",384,"Cote d'Ivoire","19","8","0",171,"1980",67.3228346456693
"1027",270,"Gambia","19","2","0",166.6,"1920",65.5905511811024
"1028",288,"Ghana","18","1","0",164.1,"1810",64.6062992125984
"1029",288,"Ghana","18","6","0",167.757,"1860",66.046062992126
"1030",288,"Ghana","18","8","0",167.8,"1880",66.0629921259843
"1031",288,"Ghana","18","9","0",164.2,"1890",64.6456692913386
"1032",288,"Ghana","19","0","0",165.9,"1900",65.3149606299213
"1033",288,"Ghana","19","1","0",167.1,"1910",65.7874015748031
"1034",288,"Ghana","19","2","0",167.1,"1920",65.7874015748031
"1035",288,"Ghana","19","3","0",167.65,"1930",66.003937007874
"1036",288,"Ghana","19","4","0",168.6,"1940",66.3779527559055
"1037",288,"Ghana","19","5","0",169.49,"1950",66.7283464566929
"1038",288,"Ghana","19","6","0",169.771,"1960",66.8389763779527
"1039",288,"Ghana","19","7","0",169.926,"1970",66.9
"1040",288,"Ghana","19","8","0",170.005,"1980",66.9311023622047
"1041",324,"Guinea","18","7","0",169.885,"1870",66.8838582677165
"1042",324,"Guinea","18","9","0",164.21,"1890",64.6496062992126
"1043",324,"Guinea","19","0","0",168.4,"1900",66.2992125984252
"1044",324,"Guinea","19","1","0",168.455,"1910",66.3208661417323
"1045",324,"Guinea","19","2","0",168.593,"1920",66.3751968503937
"1046",324,"Guinea","19","3","0",167.528,"1930",65.955905511811
"1047",324,"Guinea","19","5","0",168.738,"1950",66.4322834645669
"1048",324,"Guinea","19","6","0",169.621,"1960",66.7799212598425
"1049",324,"Guinea","19","7","0",169.712,"1970",66.8157480314961
"1050",324,"Guinea","19","8","0",169.49,"1980",66.7283464566929
"1051",624,"Guinea-Bissau","18","1","0",165.4,"1810",65.1181102362205
"1052",624,"Guinea-Bissau","18","9","0",168.259,"1890",66.2437007874016
"1053",624,"Guinea-Bissau","19","0","0",167.721,"1900",66.0318897637795
"1054",624,"Guinea-Bissau","19","1","0",167.808,"1910",66.0661417322835
"1055",624,"Guinea-Bissau","19","2","0",166.096,"1920",65.392125984252
"1056",624,"Guinea-Bissau","19","3","0",169.4,"1930",66.6929133858268
"1057",624,"Guinea-Bissau","19","4","0",168.9,"1940",66.496062992126
"1058",624,"Guinea-Bissau","19","5","0",168.9,"1950",66.496062992126
"1059",430,"Liberia","19","1","0",165.38,"1910",65.1102362204724
"1060",430,"Liberia","19","2","0",167.59,"1920",65.9803149606299
"1061",430,"Liberia","19","3","0",167.235,"1930",65.8405511811024
"1062",430,"Liberia","19","5","0",166.975,"1950",65.738188976378
"1063",430,"Liberia","19","6","0",168.648,"1960",66.3968503937008
"1064",430,"Liberia","19","7","0",168.472,"1970",66.3275590551181
"1065",430,"Liberia","19","8","0",167.264,"1980",65.851968503937
"1066",466,"Mali","18","5","0",166.467,"1850",65.538188976378
"1067",466,"Mali","18","8","0",171.043,"1880",67.3397637795276
"1068",466,"Mali","18","9","0",169.376,"1890",66.6834645669291
"1069",466,"Mali","19","0","0",167.485,"1900",65.9389763779528
"1070",466,"Mali","19","1","0",171.449,"1910",67.4996062992126
"1071",466,"Mali","19","2","0",171.605,"1920",67.5610236220472
"1072",466,"Mali","19","3","0",168.5,"1930",66.3385826771653
"1073",466,"Mali","19","4","0",170.5,"1940",67.1259842519685
"1074",466,"Mali","19","5","0",172.483,"1950",67.9066929133858
"1075",466,"Mali","19","6","0",172.727,"1960",68.0027559055118
"1076",466,"Mali","19","7","0",172.503,"1970",67.9145669291339
"1077",466,"Mali","19","8","0",172.238,"1980",67.8102362204724
"1078",478,"Mauritania","19","0","0",168.954,"1900",66.5173228346457
"1079",478,"Mauritania","19","1","0",169.395,"1910",66.6909448818898
"1080",478,"Mauritania","19","2","0",169.227,"1920",66.6248031496063
"1081",478,"Mauritania","19","3","0",170.149,"1930",66.9877952755906
"1082",562,"Niger","18","7","0",167.298,"1870",65.8653543307087
"1083",562,"Niger","18","8","0",173,"1880",68.1102362204724
"1084",562,"Niger","19","0","0",168.663,"1900",66.4027559055118
"1085",562,"Niger","19","1","0",171.598,"1910",67.5582677165354
"1086",562,"Niger","19","2","0",171.412,"1920",67.4850393700787
"1087",562,"Niger","19","3","0",172.7,"1930",67.992125984252
"1088",562,"Niger","19","4","0",171.179,"1940",67.3933070866142
"1089",562,"Niger","19","5","0",170.946,"1950",67.3015748031496
"1090",562,"Niger","19","6","0",171.44,"1960",67.496062992126
"1091",562,"Niger","19","7","0",171.35,"1970",67.4606299212598
"1092",562,"Niger","19","8","0",170.651,"1980",67.1854330708661
"1093",566,"Nigeria","18","1","0",165.2,"1810",65.0393700787401
"1094",566,"Nigeria","18","2","0",162.239,"1820",63.8736220472441
"1095",566,"Nigeria","18","7","0",165.612,"1870",65.2015748031496
"1096",566,"Nigeria","18","8","0",167.873,"1880",66.0917322834646
"1097",566,"Nigeria","19","1","0",166.794,"1910",65.6669291338583
"1098",566,"Nigeria","19","2","0",165.6,"1920",65.1968503937008
"1099",566,"Nigeria","19","3","0",164.62,"1930",64.8110236220472
"1100",566,"Nigeria","19","4","0",167.2,"1940",65.8267716535433
"1101",566,"Nigeria","19","5","0",168.544,"1950",66.355905511811
"1102",566,"Nigeria","19","6","0",169.769,"1960",66.8381889763779
"1103",566,"Nigeria","19","7","0",169.654,"1970",66.7929133858268
"1104",566,"Nigeria","19","8","0",169.503,"1980",66.7334645669291
"1105",686,"Senegal","18","1","0",165.4,"1810",65.1181102362205
"1106",686,"Senegal","18","6","0",172.545,"1860",67.9311023622047
"1107",686,"Senegal","18","7","0",168.157,"1870",66.2035433070866
"1108",686,"Senegal","18","9","0",171.75,"1890",67.6181102362205
"1109",686,"Senegal","19","0","0",170.384,"1900",67.0803149606299
"1110",686,"Senegal","19","1","0",169.26,"1910",66.6377952755905
"1111",686,"Senegal","19","2","0",171.561,"1920",67.5437007874016
"1112",686,"Senegal","19","3","0",171.109,"1930",67.3657480314961
"1113",686,"Senegal","19","4","0",171.861,"1940",67.661811023622
"1114",686,"Senegal","19","5","0",173.913,"1950",68.4696850393701
"1115",686,"Senegal","19","6","0",174.091,"1960",68.5397637795276
"1116",686,"Senegal","19","7","0",174.736,"1970",68.7937007874016
"1117",686,"Senegal","19","8","0",174.254,"1980",68.603937007874
"1118",694,"Sierra Leone","18","1","0",164.682,"1810",64.8354330708661
"1119",694,"Sierra Leone","18","2","0",162.16,"1820",63.8425196850394
"1120",694,"Sierra Leone","18","9","0",165.5,"1890",65.1574803149606
"1121",694,"Sierra Leone","19","1","0",165.8,"1910",65.2755905511811
"1122",694,"Sierra Leone","19","2","0",166.961,"1920",65.7326771653543
"1123",694,"Sierra Leone","19","3","0",165.5,"1930",65.1574803149606
"1124",694,"Sierra Leone","19","7","0",167.4,"1970",65.9055118110236
"1125",694,"Sierra Leone","19","8","0",165.8,"1980",65.2755905511811
"1126",768,"Togo","18","6","0",165.345,"1860",65.0964566929134
"1127",768,"Togo","19","0","0",167,"1900",65.748031496063
"1128",768,"Togo","19","2","0",168.352,"1920",66.2803149606299
"1129",768,"Togo","19","5","0",170.8,"1950",67.244094488189
"1130",768,"Togo","19","6","0",170.6,"1960",67.1653543307087
"1131",768,"Togo","19","7","0",170.5,"1970",67.1259842519685
"1132",768,"Togo","19","8","0",167.7,"1980",66.0236220472441
"1133",24,"Angola","18","1","0",160.5,"1810",63.1889763779528
"1134",24,"Angola","18","8","0",168.8,"1880",66.4566929133858
"1135",24,"Angola","18","9","0",169.1,"1890",66.5748031496063
"1136",24,"Angola","19","0","0",168.1,"1900",66.1811023622047
"1137",24,"Angola","19","1","0",168,"1910",66.1417322834646
"1138",24,"Angola","19","2","0",165.7,"1920",65.2362204724409
"1139",24,"Angola","19","3","0",166.7,"1930",65.6299212598425
"1140",120,"Cameroon","18","1","0",165.9,"1810",65.3149606299213
"1141",120,"Cameroon","18","6","0",165.145,"1860",65.0177165354331
"1142",120,"Cameroon","18","7","0",165.715,"1870",65.242125984252
"1143",120,"Cameroon","18","8","0",166.556,"1880",65.5732283464567
"1144",120,"Cameroon","18","9","0",164.085,"1890",64.6003937007874
"1145",120,"Cameroon","19","0","0",166.738,"1900",65.6448818897638
"1146",120,"Cameroon","19","1","0",168.765,"1910",66.4429133858268
"1147",120,"Cameroon","19","2","0",166.657,"1920",65.6129921259842
"1148",120,"Cameroon","19","3","0",169.5,"1930",66.7322834645669
"1149",120,"Cameroon","19","5","0",171.251,"1950",67.4216535433071
"1150",120,"Cameroon","19","6","0",171.519,"1960",67.5271653543307
"1151",120,"Cameroon","19","7","0",171.585,"1970",67.5531496062992
"1152",120,"Cameroon","19","8","0",170.967,"1980",67.309842519685
"1153",140,"Central African Republic","18","8","0",167.1,"1880",65.7874015748031
"1154",140,"Central African Republic","19","0","0",167.27,"1900",65.8543307086614
"1155",140,"Central African Republic","19","1","0",164.866,"1910",64.907874015748
"1156",140,"Central African Republic","19","2","0",163.573,"1920",64.3988188976378
"1157",140,"Central African Republic","19","3","0",164,"1930",64.5669291338583
"1158",140,"Central African Republic","19","5","0",169.3,"1950",66.6535433070866
"1159",140,"Central African Republic","19","6","0",170.8,"1960",67.244094488189
"1160",140,"Central African Republic","19","7","0",169.9,"1970",66.8897637795276
"1161",148,"Chad","18","7","0",169.793,"1870",66.8476377952756
"1162",148,"Chad","18","8","0",168.969,"1880",66.5232283464567
"1163",148,"Chad","18","9","0",169.6,"1890",66.7716535433071
"1164",148,"Chad","19","0","0",165.8,"1900",65.2755905511811
"1165",148,"Chad","19","2","0",169.379,"1920",66.6846456692913
"1166",148,"Chad","19","3","0",170.61,"1930",67.1692913385827
"1167",148,"Chad","19","5","0",173.69,"1950",68.3818897637795
"1168",148,"Chad","19","6","0",174.3,"1960",68.6220472440945
"1169",148,"Chad","19","7","0",173.8,"1970",68.4251968503937
"1170",148,"Chad","19","8","0",173.3,"1980",68.2283464566929
"1171",178,"Congo","18","1","0",163.3,"1810",64.2913385826772
"1172",178,"Congo","18","5","0",167.605,"1850",65.9862204724409
"1173",178,"Congo","18","6","0",166.043,"1860",65.3712598425197
"1174",178,"Congo","19","2","0",165.395,"1920",65.1161417322835
"1175",178,"Congo","19","3","0",164.62,"1930",64.8110236220472
"1176",178,"Congo","19","4","0",166.88,"1940",65.7007874015748
"1177",178,"Congo","19","5","0",168.447,"1950",66.3177165354331
"1178",178,"Congo","19","6","0",169.376,"1960",66.6834645669291
"1179",178,"Congo","19","7","0",169.036,"1970",66.5496062992126
"1180",178,"Congo","19","8","0",168.369,"1980",66.2870078740157
"1181",180,"Democratic Republic of the Congo","18","1","0",163.3,"1810",64.2913385826772
"1182",180,"Democratic Republic of the Congo","18","7","0",165.734,"1870",65.2496062992126
"1183",180,"Democratic Republic of the Congo","18","8","0",163.2,"1880",64.251968503937
"1184",180,"Democratic Republic of the Congo","18","9","0",162.609,"1890",64.0192913385827
"1185",180,"Democratic Republic of the Congo","19","1","0",165.3,"1910",65.0787401574803
"1186",180,"Democratic Republic of the Congo","19","2","0",163.146,"1920",64.2307086614173
"1187",180,"Democratic Republic of the Congo","19","3","0",167.308,"1930",65.8692913385827
"1188",180,"Democratic Republic of the Congo","19","5","0",168.469,"1950",66.3263779527559
"1189",180,"Democratic Republic of the Congo","19","6","0",168.32,"1960",66.2677165354331
"1190",180,"Democratic Republic of the Congo","19","7","0",169.049,"1970",66.5547244094488
"1191",180,"Democratic Republic of the Congo","19","8","0",167.542,"1980",65.9614173228346
"1192",226,"Equatorial Guinea","19","3","0",169,"1930",66.5354330708661
"1193",266,"Gabon","18","1","0",165.4,"1810",65.1181102362205
"1194",266,"Gabon","19","1","0",164.9,"1910",64.9212598425197
"1195",266,"Gabon","19","2","0",164.311,"1920",64.6893700787402
"1196",266,"Gabon","19","5","0",171.2,"1950",67.4015748031496
"1197",266,"Gabon","19","6","0",170.7,"1960",67.2047244094488
"1198",266,"Gabon","19","7","0",170.5,"1970",67.1259842519685
"1199",266,"Gabon","19","8","0",169.7,"1980",66.8110236220472
"1200",72,"Botswana","19","1","0",165.42,"1910",65.1259842519685
"1201",72,"Botswana","19","8","0",167.1,"1980",65.7874015748031
"1202",426,"Lesotho","19","0","0",168,"1900",66.1417322834646
"1203",426,"Lesotho","19","5","0",167.97,"1950",66.1299212598425
"1204",426,"Lesotho","19","6","0",168.269,"1960",66.2476377952756
"1205",426,"Lesotho","19","7","0",168.535,"1970",66.3523622047244
"1206",426,"Lesotho","19","8","0",167.386,"1980",65.9
"1207",516,"Namibia","19","0","0",166.653,"1900",65.6114173228346
"1208",516,"Namibia","19","3","0",171.11,"1930",67.3661417322835
"1209",516,"Namibia","19","4","0",172.312,"1940",67.8393700787402
"1210",516,"Namibia","19","5","0",171.906,"1950",67.6795275590551
"1211",516,"Namibia","19","6","0",172.076,"1960",67.7464566929134
"1212",516,"Namibia","19","7","0",172.242,"1970",67.811811023622
"1213",516,"Namibia","19","8","0",171.343,"1980",67.457874015748
